mass,ta,tb,ewl,rmr
11.4,2.1,40.57,0.17,0.34
11.5,2.1,40.57,0.17,0.34
11.6,2.1,40.57,0.17,0.34
11.7,2.1,40.79,0.16,0.36
11.8,2.1,40.79,0.16,0.36
11.9,2.1,40.79,0.16,0.36
12,2.1,40.16,0.16,0.34
12.1,2.1,40.16,0.16,0.34
12.2,2.1,40.16,0.16,0.34
12.3,2.1,40.13,0.16,0.34
12.4,2.1,41.85,0.16,0.34
12.5,2.1,41.85,0.16,0.34
12.6,2.1,41.23,0.16,0.34
12.7,2.1,41.23,0.16,0.34
10.4,2.2,39.53,0.17,0.34
10.5,2.2,39.53,0.17,0.34
10.6,2.2,39.74,0.17,0.34
10.7,2.2,39.74,0.17,0.34
10.8,2.2,39.74,0.17,0.34
10.9,2.2,38.93,0.17,0.34
11,2.2,38.93,0.17,0.34
11.1,2.2,39.45,0.17,0.34
11.2,2.2,39.45,0.17,0.34
11.3,2.2,39.45,0.17,0.34
11.4,2.2,40.57,0.17,0.34
11.5,2.2,40.57,0.17,0.34
11.6,2.2,40.57,0.17,0.34
11.7,2.2,40.79,0.16,0.36
11.8,2.2,40.79,0.16,0.36
11.9,2.2,40.79,0.16,0.36
12,2.2,40.16,0.16,0.34
12.1,2.2,40.16,0.16,0.34
12.2,2.2,40.16,0.16,0.34
12.3,2.2,40.13,0.16,0.34
12.4,2.2,41.85,0.16,0.34
12.5,2.2,41.85,0.16,0.34
12.6,2.2,41.23,0.16,0.34
12.7,2.2,41.23,0.16,0.34
10.4,2.3,39.53,0.17,0.34
10.5,2.3,39.53,0.17,0.34
10.6,2.3,39.74,0.17,0.34
10.7,2.3,39.74,0.17,0.34
10.8,2.3,39.74,0.17,0.34
10.9,2.3,38.93,0.17,0.34
11,2.3,38.93,0.17,0.34
11.1,2.3,39.45,0.17,0.34
11.2,2.3,39.45,0.17,0.34
11.3,2.3,39.45,0.17,0.34
11.4,2.3,40.57,0.17,0.34
11.5,2.3,40.57,0.17,0.34
11.6,2.3,40.57,0.17,0.34
11.7,2.3,40.79,0.16,0.36
11.8,2.3,40.79,0.16,0.36
11.9,2.3,40.79,0.16,0.36
12,2.3,40.16,0.16,0.34
12.1,2.3,40.16,0.16,0.34
12.2,2.3,40.16,0.16,0.34
12.3,2.3,40.13,0.16,0.34
12.4,2.3,41.85,0.16,0.34
12.5,2.3,41.85,0.16,0.34
12.6,2.3,41.23,0.16,0.34
12.7,2.3,41.23,0.16,0.34
10.4,2.4,39.53,0.17,0.34
10.5,2.4,39.53,0.17,0.34
10.6,2.4,39.74,0.17,0.34
10.7,2.4,39.74,0.17,0.34
10.8,2.4,39.74,0.17,0.34
10.9,2.4,38.93,0.17,0.34
11,2.4,38.93,0.17,0.34
11.1,2.4,39.45,0.17,0.34
11.2,2.4,39.45,0.17,0.34
11.3,2.4,39.45,0.17,0.34
11.4,2.4,40.57,0.17,0.34
11.5,2.4,40.57,0.17,0.34
11.6,2.4,40.57,0.17,0.34
11.7,2.4,40.79,0.16,0.36
11.8,2.4,40.79,0.16,0.36
11.9,2.4,40.79,0.16,0.36
12,2.4,40.16,0.16,0.34
12.1,2.4,40.16,0.16,0.34
12.2,2.4,40.16,0.16,0.34
12.3,2.4,40.13,0.16,0.34
12.4,2.4,41.85,0.16,0.34
12.5,2.4,41.85,0.16,0.34
12.6,2.4,41.23,0.16,0.34
12.7,2.4,41.23,0.16,0.34
10.4,2.5,39.53,0.17,0.34
10.5,2.5,39.53,0.17,0.34
10.6,2.5,39.74,0.17,0.34
10.7,2.5,39.74,0.17,0.34
10.8,2.5,39.74,0.17,0.34
10.9,2.5,38.93,0.17,0.34
11,2.5,38.93,0.17,0.34
11.1,2.5,39.45,0.17,0.34
11.2,2.5,39.45,0.17,0.34
11.3,2.5,39.45,0.17,0.34
11.4,2.5,40.57,0.17,0.34
11.5,2.5,40.57,0.17,0.34
11.6,2.5,40.57,0.17,0.34
11.7,2.5,40.79,0.16,0.36
11.8,2.5,40.79,0.16,0.36
11.9,2.5,40.79,0.16,0.36
12,2.5,40.16,0.16,0.34
12.1,2.5,40.16,0.16,0.34
12.2,2.5,40.16,0.16,0.34
12.3,2.5,40.13,0.16,0.34
12.4,2.5,41.85,0.16,0.34
12.5,2.5,41.85,0.16,0.34
12.6,2.5,41.23,0.16,0.34
12.7,2.5,41.23,0.16,0.34
10.4,2.6,39.53,0.17,0.34
10.5,2.6,39.53,0.17,0.34
10.6,2.6,39.74,0.17,0.34
10.7,2.6,39.74,0.17,0.34
10.8,2.6,39.74,0.17,0.34
10.9,2.6,38.93,0.17,0.34
11,2.6,38.93,0.17,0.34
11.1,2.6,39.45,0.17,0.34
11.2,2.6,39.45,0.17,0.34
11.3,2.6,39.45,0.17,0.34
11.4,2.6,40.57,0.17,0.34
11.5,2.6,40.57,0.17,0.34
11.6,2.6,40.57,0.17,0.34
11.7,2.6,40.79,0.16,0.36
11.8,2.6,40.79,0.16,0.36
11.9,2.6,40.79,0.16,0.36
12,2.6,40.16,0.16,0.34
12.1,2.6,40.16,0.16,0.34
12.2,2.6,40.16,0.16,0.34
12.3,2.6,40.13,0.16,0.34
12.4,2.6,41.85,0.16,0.34
12.5,2.6,41.85,0.16,0.34
12.6,2.6,41.23,0.16,0.34
12.7,2.6,41.23,0.16,0.34
10.4,2.7,39.53,0.17,0.34
10.5,2.7,39.53,0.17,0.34
10.6,2.7,39.74,0.17,0.34
10.7,2.7,39.74,0.17,0.34
10.8,2.7,39.74,0.17,0.34
10.9,2.7,38.93,0.17,0.34
11,2.7,38.93,0.17,0.34
11.1,2.7,39.45,0.17,0.34
11.2,2.7,39.45,0.17,0.34
11.3,2.7,39.45,0.17,0.34
11.4,2.7,40.57,0.17,0.34
11.5,2.7,40.57,0.17,0.34
11.6,2.7,40.57,0.17,0.34
11.7,2.7,40.79,0.16,0.36
11.8,2.7,40.79,0.16,0.36
11.9,2.7,40.79,0.16,0.36
12,2.7,40.16,0.16,0.34
12.1,2.7,40.16,0.16,0.34
12.2,2.7,40.16,0.16,0.34
12.3,2.7,40.13,0.16,0.34
12.4,2.7,41.85,0.16,0.34
12.5,2.7,41.85,0.16,0.34
12.6,2.7,41.23,0.16,0.34
12.7,2.7,41.23,0.16,0.34
10.4,2.8,39.53,0.17,0.34
10.5,2.8,39.53,0.17,0.34
10.6,2.8,39.74,0.17,0.34
10.7,2.8,39.74,0.17,0.34
10.8,2.8,39.74,0.17,0.34
10.9,2.8,38.93,0.17,0.34
11,2.8,38.93,0.17,0.34
11.1,2.8,39.45,0.17,0.34
11.2,2.8,39.45,0.17,0.34
11.3,2.8,39.45,0.17,0.34
11.4,2.8,40.57,0.17,0.34
11.5,2.8,40.57,0.17,0.34
11.6,2.8,40.57,0.17,0.34
11.7,2.8,40.79,0.16,0.36
11.8,2.8,40.79,0.16,0.36
11.9,2.8,40.79,0.16,0.36
12,2.8,40.16,0.16,0.34
12.1,2.8,40.16,0.16,0.34
12.2,2.8,40.16,0.16,0.34
12.3,2.8,40.13,0.16,0.34
12.4,2.8,41.85,0.16,0.34
12.5,2.8,41.85,0.16,0.34
12.6,2.8,41.23,0.16,0.34
12.7,2.8,41.23,0.16,0.34
10.4,2.9,39.53,0.17,0.34
10.5,2.9,39.53,0.17,0.34
10.6,2.9,39.74,0.17,0.34
10.7,2.9,39.74,0.17,0.34
10.8,2.9,39.74,0.17,0.34
10.9,2.9,38.93,0.17,0.34
11,2.9,38.93,0.17,0.34
11.1,2.9,39.45,0.17,0.34
11.2,2.9,39.45,0.17,0.34
11.3,2.9,39.45,0.17,0.34
11.4,2.9,40.57,0.17,0.34
11.5,2.9,40.57,0.17,0.34
11.6,2.9,40.57,0.17,0.34
