mass,ta,tb,ewl,rmr
11.3,2.9,44.66,0.07,0.18
11.4,2.9,44.78,0.1,0.18
11.5,2.9,44.9,0.13,0.19
11.6,2.9,45.02,0.15,0.2
11.7,2.9,45.14,0.18,0.2
10.4,3,43.55,-0.26,0.12
10.5,3,43.67,-0.21,0.13
10.6,3,43.79,-0.18,0.13
10.7,3,43.92,-0.15,0.14
10.8,3,44.04,-0.12,0.15
10.9,3,44.16,-0.09,0.15
11,3,44.28,-0.05,0.16
11.1,3,44.4,0.01,0.17
11.2,3,44.52,0.04,0.17
11.3,3,44.64,0.07,0.18
11.4,3,44.76,0.1,0.19
11.5,3,44.89,0.13,0.19
11.6,3,45.01,0.15,0.2
11.7,3,45.13,0.18,0.21
10.4,3.1,43.54,-0.26,0.12
10.5,3.1,43.66,-0.21,0.13
10.6,3.1,43.78,-0.18,0.13
10.7,3.1,43.9,-0.15,0.14
10.8,3.1,44.02,-0.12,0.15
10.9,3.1,44.14,-0.09,0.15
11,3.1,44.26,-0.05,0.16
11.1,3.1,44.39,0.01,0.17
11.2,3.1,44.51,0.04,0.17
11.3,3.1,44.63,0.07,0.18
11.4,3.1,44.75,0.1,0.19
11.5,3.1,44.87,0.13,0.19
11.6,3.1,44.99,0.15,0.2
11.7,3.1,45.11,0.18,0.21
10.4,3.2,43.52,-0.26,0.12
10.5,3.2,43.64,-0.21,0.13
10.6,3.2,43.76,-0.18,0.13
10.7,3.2,43.89,-0.15,0.14
10.8,3.2,44.01,-0.12,0.15
10.9,3.2,44.13,-0.09,0.15
11,3.2,44.25,-0.05,0.16
11.1,3.2,44.37,0.01,0.17
11.2,3.2,44.49,0.05,0.17
11.3,3.2,44.61,0.07,0.18
11.4,3.2,44.73,0.1,0.19
11.5,3.2,44.86,0.13,0.19
11.6,3.2,44.98,0.15,0.2
11.7,3.2,45.1,0.18,0.21
10.4,3.3,43.51,-0.26,0.12
10.5,3.3,43.63,-0.21,0.13
10.6,3.3,43.75,-0.18,0.14
10.7,3.3,43.87,-0.15,0.14
10.8,3.3,43.99,-0.12,0.15
10.9,3.3,44.11,-0.09,0.16
11,3.3,44.23,-0.05,0.16
11.1,3.3,44.36,0.01,0.17
11.2,3.3,44.48,0.05,0.17
11.3,3.3,44.6,0.07,0.18
11.4,3.3,44.72,0.1,0.19
11.5,3.3,44.84,0.13,0.19
11.6,3.3,44.96,0.15,0.2
11.7,3.3,45.08,0.18,0.21
10.4,3.4,43.49,-0.26,0.12
10.5,3.4,43.61,-0.21,0.13
10.6,3.4,43.73,-0.18,0.14
10.7,3.4,43.86,-0.15,0.14
10.8,3.4,43.98,-0.12,0.15
10.9,3.4,44.1,-0.09,0.16
11,3.4,44.22,-0.05,0.16
11.1,3.4,44.34,0.01,0.17
11.2,3.4,44.46,0.05,0.18
11.3,3.4,44.58,0.07,0.18
11.4,3.4,44.7,0.1,0.19
11.5,3.4,44.83,0.13,0.2
11.6,3.4,44.95,0.15,0.2
11.7,3.4,45.07,0.18,0.21
10.4,3.5,43.48,-0.26,0.12
10.5,3.5,43.6,-0.21,0.13
10.6,3.5,43.72,-0.18,0.14
10.7,3.5,43.84,-0.15,0.14
10.8,3.5,43.96,-0.12,0.15
10.9,3.5,44.08,-0.09,0.16
11,3.5,44.2,-0.05,0.16
11.1,3.5,44.33,0.01,0.17
11.2,3.5,44.45,0.05,0.18
11.3,3.5,44.57,0.07,0.18
11.4,3.5,44.69,0.1,0.19
11.5,3.5,44.81,0.13,0.2
11.6,3.5,44.93,0.15,0.2
11.7,3.5,45.05,0.18,0.21
10.4,3.6,43.46,-0.26,0.12
10.5,3.6,43.58,-0.21,0.13
10.6,3.6,43.7,-0.18,0.14
10.7,3.6,43.83,-0.15,0.14
10.8,3.6,43.95,-0.12,0.15
10.9,3.6,44.07,-0.09,0.16
11,3.6,44.19,-0.05,0.16
11.1,3.6,44.31,0.01,0.17
11.2,3.6,44.43,0.05,0.18
11.3,3.6,44.55,0.07,0.18
11.4,3.6,44.67,0.1,0.19
11.5,3.6,44.8,0.13,0.2
11.6,3.6,44.92,0.15,0.2
11.7,3.6,45.04,0.18,0.21
10.4,3.7,43.45,-0.26,0.13
10.5,3.7,43.57,-0.21,0.13
10.6,3.7,43.69,-0.18,0.14
10.7,3.7,43.81,-0.15,0.15
10.8,3.7,43.93,-0.12,0.15
10.9,3.7,44.05,-0.09,0.16
11,3.7,44.17,-0.05,0.16
11.1,3.7,44.3,0.01,0.17
11.2,3.7,44.42,0.05,0.18
11.3,3.7,44.54,0.07,0.18
11.4,3.7,44.66,0.1,0.19
11.5,3.7,44.78,0.13,0.2
11.6,3.7,44.9,0.15,0.2
11.7,3.7,45.02,0.18,0.21
10.4,3.8,43.43,-0.26,0.13
10.5,3.8,43.55,-0.21,0.13
10.6,3.8,43.67,-0.18,0.14
10.7,3.8,43.8,-0.15,0.15
10.8,3.8,43.92,-0.12,0.15
10.9,3.8,44.04,-0.09,0.16
11,3.8,44.16,-0.05,0.17
11.1,3.8,44.28,0.01,0.17
11.2,3.8,44.4,0.05,0.18
11.3,3.8,44.52,0.07,0.19
11.4,3.8,44.64,0.1,0.19
11.5,3.8,44.77,0.13,0.2
11.6,3.8,44.89,0.15,0.2
11.7,3.8,45.01,0.18,0.21
10.4,3.9,43.42,-0.26,0.13
10.5,3.9,43.54,-0.21,0.13
10.6,3.9,43.66,-0.18,0.14
10.7,3.9,43.78,-0.15,0.15
